Date,Close,High,Low,Open,Volume,symbol
,EXXARO.NS,EXXARO.NS,EXXARO.NS,EXXARO.NS,EXXARO.NS,
2021-08-16,12.295000076293945,13.229999542236328,12.0,12.600000381469727,76467630,EXXARO.NS
2021-08-23,13.100000381469727,13.100000381469727,12.199999809265137,12.510000228881836,15747420,EXXARO.NS
2021-08-30,13.010000228881836,14.5,12.890000343322754,13.755000114440918,40759900,EXXARO.NS
2021-09-06,14.0600004196167,14.800000190734863,13.050000190734863,13.050000190734863,49866500,EXXARO.NS
2021-09-13,15.569999694824219,16.829999923706055,14.114999771118164,14.140000343322754,78195190,EXXARO.NS
2021-09-20,15.675000190734863,16.200000762939453,14.675000190734863,15.069999694824219,30910950,EXXARO.NS
2021-09-27,15.28499984741211,15.9350004196167,15.204999923706055,15.789999961853027,19671520,EXXARO.NS
2021-10-04,15.1850004196167,15.600000381469727,14.329999923706055,15.420000076293945,17931470,EXXARO.NS
2021-10-11,15.760000228881836,16.6299991607666,15.145000457763672,15.25,40062080,EXXARO.NS
2021-10-18,15.345000267028809,17.270000457763672,15.274999618530273,15.805000305175781,37075080,EXXARO.NS
2021-10-25,14.744999885559082,15.899999618530273,14.545000076293945,15.404999732971191,15376470,EXXARO.NS
2021-11-01,15.010000228881836,15.199999809265137,14.479999542236328,14.914999961853027,5874200,EXXARO.NS
2021-11-08,14.640000343322754,15.180000305175781,14.579999923706055,15.0,6662720,EXXARO.NS
2021-11-15,15.050000190734863,15.699999809265137,14.199999809265137,14.640000343322754,14913700,EXXARO.NS
2021-11-22,15.09000015258789,16.295000076293945,14.005000114440918,14.760000228881836,32102140,EXXARO.NS
2021-11-29,14.71500015258789,15.210000038146973,13.90999984741211,14.654999732971191,21161880,EXXARO.NS
2021-12-06,14.9350004196167,15.449999809265137,14.369999885559082,14.899999618530273,11630080,EXXARO.NS
2021-12-13,14.289999961853027,15.380000114440918,14.1899995803833,15.135000228881836,9960100,EXXARO.NS
2021-12-20,14.274999618530273,14.899999618530273,13.515000343322754,14.289999961853027,10207750,EXXARO.NS
2021-12-27,14.449999809265137,14.645000457763672,13.975000381469727,14.300000190734863,4492980,EXXARO.NS
2022-01-03,14.005000114440918,14.739999771118164,13.899999618530273,14.300000190734863,6030070,EXXARO.NS
2022-01-10,13.875,14.329999923706055,13.774999618530273,14.005000114440918,4832030,EXXARO.NS
2022-01-17,13.819999694824219,14.6850004196167,13.789999961853027,13.925000190734863,7627670,EXXARO.NS
2022-01-24,13.350000381469727,13.96500015258789,12.654999732971191,13.699999809265137,5473780,EXXARO.NS
2022-01-31,13.1899995803833,13.550000190734863,13.074999809265137,13.399999618530273,2911660,EXXARO.NS
2022-02-07,12.729999542236328,13.199999809265137,12.550000190734863,13.199999809265137,4544870,EXXARO.NS
2022-02-14,12.869999885559082,13.289999961853027,9.845000267028809,12.600000381469727,11218380,EXXARO.NS
2022-02-21,12.0649995803833,12.895000457763672,10.899999618530273,12.845000267028809,6140290,EXXARO.NS
2022-02-28,11.920000076293945,12.364999771118164,11.510000228881836,11.944999694824219,2881530,EXXARO.NS
2022-03-07,11.295000076293945,11.975000381469727,11.0,11.75,4260880,EXXARO.NS
2022-03-14,11.414999961853027,11.600000381469727,11.100000381469727,11.300000190734863,5972620,EXXARO.NS
2022-03-21,11.345000267028809,11.979999542236328,11.170000076293945,11.399999618530273,4697760,EXXARO.NS
2022-03-28,11.829999923706055,12.199999809265137,10.710000038146973,11.3100004196167,12238730,EXXARO.NS
2022-04-04,12.345000267028809,12.805000305175781,11.654999732971191,12.010000228881836,8741730,EXXARO.NS
2022-04-11,12.074999809265137,12.680000305175781,12.010000228881836,12.345000267028809,2749980,EXXARO.NS
2022-04-18,11.585000038146973,12.295000076293945,11.204999923706055,12.074999809265137,4118040,EXXARO.NS
2022-04-25,10.635000228881836,11.524999618530273,9.885000228881836,11.5,4486270,EXXARO.NS
2022-05-02,10.164999961853027,10.904999732971191,9.265000343322754,10.600000381469727,7088140,EXXARO.NS
2022-05-09,10.444999694824219,11.354999542236328,9.90999984741211,10.149999618530273,8332570,EXXARO.NS
2022-05-16,11.104999542236328,11.279999732971191,10.199999809265137,10.524999618530273,2194220,EXXARO.NS
2022-05-23,11.430000305175781,12.279999732971191,10.694999694824219,11.194999694824219,12469830,EXXARO.NS
2022-05-30,11.180000305175781,11.774999618530273,11.100000381469727,11.640000343322754,3792220,EXXARO.NS
2022-06-06,11.515000343322754,11.800000190734863,11.104999542236328,11.390000343322754,1854040,EXXARO.NS
2022-06-13,10.875,11.600000381469727,10.75,11.350000381469727,1753820,EXXARO.NS
2022-06-20,10.845000267028809,11.279999732971191,10.335000038146973,11.279999732971191,1745020,EXXARO.NS
2022-06-27,10.664999961853027,11.0,10.359999656677246,11.0,700120,EXXARO.NS
2022-07-04,10.869999885559082,10.925000190734863,10.210000038146973,10.539999961853027,1523430,EXXARO.NS
2022-07-11,10.545000076293945,10.904999732971191,10.520000457763672,10.845000267028809,2594320,EXXARO.NS
